Game,Ncomments,Ndiscomfort,Pdiscomfort,name
The Legend of Heroes: Trails from Zero,34,0.0,0.0,thelegendofheroestrailsfromzero
The Legend of Heroes: Trails in the Sky SC,19,0.0,0.0,thelegendofheroestrailsintheskysc
The Legend of Heroes: Trails in the Sky the 3rd,35,0.0,0.0,thelegendofheroestrailsintheskythe3rd
The Legend of Heroes: Trails of Cold Steel,42,1.0,0.0238095238095238,thelegendofheroestrailsofcoldsteel
The Legend of Heroes: Trails to Azure,12,0.0,0.0,thelegendofheroestrailstoazure
The Legend of Korra,43,0.0,0.0,thelegendofkorra
The Legend of Tianding,21,0.0,0.0,thelegendoftianding
The Life and Suffering of Sir Brante,46,0.0,0.0,thelifeandsufferingofsirbrante
The Lion's Song,17,0.0,0.0,thelionssong
The Little Acre,12,0.0,0.0,thelittleacre
The Long Dark,153,2.0,0.0130718954248366,thelongdark
The Long Journey Home,90,0.0,0.0,thelongjourneyhome
The Longest Journey,114,0.0,0.0,thelongestjourney
The Longest Road on Earth,10,3.0,0.3,thelongestroadonearth
The Longing,16,0.0,0.0,thelonging
The Lord of the Rings Online: Mines of Moria,40,1.0,0.025,thelordoftheringsonlineminesofmoria
The Lord of the Rings Online: Shadows of Angmar,99,3.0,0.0303030303030303,thelordoftheringsonlineshadowsofangmar
The Lord of the Rings Online: Siege of Mirkwood,14,0.0,0.0,thelordoftheringsonlinesiegeofmirkwood
The Lord of the Rings: Conquest,21,0.0,0.0,thelordoftheringsconquest
The Lord of the Rings: The Battle for Middle-Earth,71,0.0,0.0,thelordoftheringsthebattleformiddleearth
The Lord of the Rings: The Battle for Middle-Earth II,108,2.0,0.0185185185185185,thelordoftheringsthebattleformiddleearthii
The Lord of the Rings: The Battle for Middle-Earth II - The Rise of the Witch-King,73,0.0,0.0,thelordoftheringsthebattleformiddleearthiitheriseofthewitchking
The Lord of the Rings: The Fellowship of the Ring,22,0.0,0.0,thelordoftheringsthefellowshipofthering
The Lord of the Rings: The Return of the King,20,0.0,0.0,thelordoftheringsthereturnoftheking
The Lord of the Rings: War in the North,112,2.0,0.0178571428571428,thelordoftheringswarinthenorth
The Lord of the Rings: War of the Ring,25,0.0,0.0,thelordoftheringswarofthering
The Lost Chronicles of Zerzura,9,0.0,0.0,thelostchroniclesofzerzura
The Lost Crown: A Ghost-hunting Adventure,14,0.0,0.0,thelostcrownaghosthuntingadventure
The Mage's Tale,15,0.0,0.0,themagestale
The Magic Circle,22,0.0,0.0,themagiccircle
The Magnificent Trufflepigs,8,0.0,0.0,themagnificenttrufflepigs
The Marvellous Miss Take,12,0.0,0.0,themarvellousmisstake
The Masterplan,12,0.0,0.0,themasterplan
The Matrix Online,28,0.0,0.0,thematrixonline
The Matrix: Path of Neo,22,1.0,0.0454545454545454,thematrixpathofneo
The Medium,306,0.0,0.0,themedium
The Messenger,87,0.0,0.0,themessenger
The Messenger (2001),6,0.0,0.0,themessenger2001
The Metronomicon,8,2.0,0.25,themetronomicon
The Mighty Quest for Epic Loot,48,2.0,0.0416666666666666,themightyquestforepicloot
The Misadventures of P.B. Winterbottom,37,0.0,0.0,themisadventuresofpbwinterbottom
The Missing: JJ Macfield and the Island of Memories,12,0.0,0.0,themissingjjmacfieldandtheislandofmemories
The Moment of Silence,12,0.0,0.0,themomentofsilence
The Movies,46,0.0,0.0,themovies
The Movies: Stunts & Effects,43,0.0,0.0,themoviesstuntseffects
The Mummy,9,0.0,0.0,themummy
The Next Big Thing,16,0.0,0.0,thenextbigthing
The Night of the Rabbit,33,0.0,0.0,thenightoftherabbit
The Novelist,18,0.0,0.0,thenovelist
The Occupation,87,0.0,0.0,theoccupation
The Old City: Leviathan,13,0.0,0.0,theoldcityleviathan
The Omega Stone: Riddle of the Sphinx II,9,0.0,0.0,theomegastoneriddleofthesphinxii
The Operative: No One Lives Forever,52,0.0,0.0,theoperativenoonelivesforever
The Orange Box,273,0.0,0.0,theorangebox
The Outer Worlds,817,14.0,0.0171358629130966,theouterworlds
The Outer Worlds: Murder on Eridanos,15,0.0,0.0,theouterworldsmurderoneridanos
The Outer Worlds: Peril on Gorgon,30,0.0,0.0,theouterworldsperilongorgon
The Pale Beyond,9,0.0,0.0,thepalebeyond
The Park,39,0.0,0.0,thepark
The Partners,6,0.0,0.0,thepartners
The Past Within,83,0.0,0.0,thepastwithin
The Path,48,0.0,0.0,thepath
The Pathless,31,0.0,0.0,thepathless
The Pedestrian,27,1.0,0.037037037037037,thepedestrian
The Perils of Man,12,0.0,0.0,theperilsofman
The Political Machine,12,0.0,0.0,thepoliticalmachine
The Political Machine 2008,9,0.0,0.0,thepoliticalmachine2008
The Political Machine 2012,12,0.0,0.0,thepoliticalmachine2012
The Procession to Calvary,16,0.0,0.0,theprocessiontocalvary
The Punisher,35,0.0,0.0,thepunisher
The Quarry,117,0.0,0.0,thequarry
The Ramp,54,0.0,0.0,theramp
The Raven: Legacy of a Master Thief,36,1.0,0.0277777777777777,theravenlegacyofamasterthief
The Raven: Legacy of a Master Thief - A Murder of Ravens,10,0.0,0.0,theravenlegacyofamasterthiefamurderofravens
The Raven: Legacy of a Master Thief - Ancestry of Lies,6,0.0,0.0,theravenlegacyofamasterthiefancestryoflies
The Red Solstice,30,0.0,0.0,theredsolstice
The Red Strings Club,38,0.0,0.0,theredstringsclub
The Riftbreaker,30,0.0,0.0,theriftbreaker
The Room VR: A Dark Matter,45,0.0,0.0,theroomvradarkmatter
The Saboteur,96,5.0,0.0520833333333333,thesaboteur
The Sacred Rings,14,0.0,0.0,thesacredrings
The Saga of Ryzom,15,0.0,0.0,thesagaofryzom
The Scourge Project: Episodes 1 and 2,23,0.0,0.0,thescourgeprojectepisodes1and2
The Secret World,535,18.0,0.0336448598130841,thesecretworld
The Secret of Monkey Island: Special Edition,98,0.0,0.0,thesecretofmonkeyislandspecialedition
The Secrets of Atlantis,6,0.0,0.0,thesecretsofatlantis
The Secrets of Da Vinci: The Forbidden Manuscript,6,0.0,0.0,thesecretsofdavincitheforbiddenmanuscript
The Serpent Rogue,6,0.0,0.0,theserpentrogue
The Settlers 7: Paths to a Kingdom,62,1.0,0.0161290322580645,thesettlers7pathstoakingdom
The Settlers History Collection,8,0.0,0.0,thesettlershistorycollection
The Settlers: New Allies,66,0.0,0.0,thesettlersnewallies
The Settlers: Rise of an Empire,16,0.0,0.0,thesettlersriseofanempire
The Sexy Brutale,28,0.0,0.0,thesexybrutale
The Shattering,7,0.0,0.0,theshattering
The Shield: The Game,7,0.0,0.0,theshieldthegame
The Ship,229,1.0,0.0043668122270742,theship
The Showdown Effect,25,0.0,0.0,theshowdowneffect
The Signal From Tolva,10,0.0,0.0,thesignalfromtolva
The Signifier,34,0.0,0.0,thesignifier
The Silver Case,15,0.0,0.0,thesilvercase
The Simpsons: Hit & Run,60,0.0,0.0,thesimpsonshitrun
The Sims,99,0.0,0.0,thesims
The Sims 2,188,1.0,0.0053191489361702,thesims2
The Sims 2 Apartment Life,7,0.0,0.0,thesims2apartmentlife
The Sims 2 Seasons,11,0.0,0.0,thesims2seasons
The Sims 2 University,30,0.0,0.0,thesims2university
The Sims 2: Bon Voyage,20,0.0,0.0,thesims2bonvoyage
The Sims 2: FreeTime,14,0.0,0.0,thesims2freetime
The Sims 2: Nightlife,20,0.0,0.0,thesims2nightlife
The Sims 2: Open for Business,17,0.0,0.0,thesims2openforbusiness
The Sims 2: Pets,21,0.0,0.0,thesims2pets
The Sims 3,236,1.0,0.0042372881355932,thesims3
The Sims 3 Seasons,13,0.0,0.0,thesims3seasons
The Sims 3 Supernatural,15,0.0,0.0,thesims3supernatural
The Sims 3: Ambitions,19,0.0,0.0,thesims3ambitions
The Sims 3: Generations,15,1.0,0.0666666666666666,thesims3generations
The Sims 3: Into the Future,13,0.0,0.0,thesims3intothefuture
The Sims 3: Island Paradise,18,0.0,0.0,thesims3islandparadise
The Sims 3: Late Night Expansion Pack,26,0.0,0.0,thesims3latenightexpansionpack
The Sims 3: Pets,35,0.0,0.0,thesims3pets
The Sims 3: Showtime,24,0.0,0.0,thesims3showtime
The Sims 3: University Life,17,0.0,0.0,thesims3universitylife
The Sims 3: World Adventures,18,0.0,0.0,thesims3worldadventures
The Sims 4,980,11.0,0.0112244897959183,thesims4
The Sims 4: Cats & Dogs,21,0.0,0.0,thesims4catsdogs
The Sims 4: City Living,25,0.0,0.0,thesims4cityliving
The Sims 4: Cottage Living,8,1.0,0.125,thesims4cottageliving
The Sims 4: Discover University,15,0.0,0.0,thesims4discoveruniversity
The Sims 4: Eco Lifestyle,20,0.0,0.0,thesims4ecolifestyle
The Sims 4: Get Famous,13,0.0,0.0,thesims4getfamous
The Sims 4: Get Together,21,0.0,0.0,thesims4gettogether
The Sims 4: Get to Work,36,0.0,0.0,thesims4gettowork
The Sims 4: High School Years,13,0.0,0.0,thesims4highschoolyears
The Sims 4: Outdoor Retreat,26,0.0,0.0,thesims4outdoorretreat
The Sims 4: Paranormal Stuff Pack,6,0.0,0.0,thesims4paranormalstuffpack
The Sims 4: Seasons,20,0.0,0.0,thesims4seasons
The Sims 4: Snowy Escape,22,0.0,0.0,thesims4snowyescape
The Sims 4: Star Wars - Journey to Batuu,26,0.0,0.0,thesims4starwarsjourneytobatuu
The Sims 4: Werewolves,43,0.0,0.0,thesims4werewolves
The Sims Medieval,65,1.0,0.0153846153846153,thesimsmedieval
The Sims Medieval: Pirates & Nobles,10,0.0,0.0,thesimsmedievalpiratesnobles
The Sims Online,11,0.0,0.0,thesimsonline
The Sims: Castaway Stories,8,0.0,0.0,thesimscastawaystories
The Sims: Hot Date,45,0.0,0.0,thesimshotdate
The Sims: House Party,19,0.0,0.0,thesimshouseparty
The Sims: Life Stories,12,0.0,0.0,thesimslifestories
The Sims: Livin' Large,9,0.0,0.0,thesimslivinlarge
The Sims: Makin' Magic,15,0.0,0.0,thesimsmakinmagic
The Sims: Pet Stories,26,0.0,0.0,thesimspetstories
The Sims: Superstar,17,0.0,0.0,thesimssuperstar
The Sims: Unleashed,33,0.0,0.0,thesimsunleashed
The Sims: Vacation,13,0.0,0.0,thesimsvacation
The Sinking City,51,1.0,0.0196078431372549,thesinkingcity
The Sojourn,9,0.0,0.0,thesojourn
The Solitaire Conspiracy,13,0.0,0.0,thesolitaireconspiracy
The Solus Project,17,0.0,0.0,thesolusproject
The Spectrum Retreat,8,0.0,0.0,thespectrumretreat
The Spiderwick Chronicles,6,0.0,0.0,thespiderwickchronicles
The Stanley Parable,541,6.0,0.011090573012939,thestanleyparable
The Stanley Parable: Ultra Deluxe,66,0.0,0.0,thestanleyparableultradeluxe
The Station,20,0.0,0.0,thestation
The Sting!,10,0.0,0.0,thesting
The Suffering,20,0.0,0.0,thesuffering
The Suffering: Ties That Bind,17,0.0,0.0,thesufferingtiesthatbind
The Suicide of Rachel Foster,37,0.0,0.0,thesuicideofrachelfoster
The Sum of All Fears,11,0.0,0.0,thesumofallfears
The Sundew,6,0.0,0.0,thesundew
The Surge,81,1.0,0.0123456790123456,thesurge
The Surge 2,64,0.0,0.0,thesurge2
The Survivalists,17,1.0,0.0588235294117647,thesurvivalists
The Swapper,116,1.0,0.0086206896551724,theswapper
The Swindle,18,0.0,0.0,theswindle
The Swords of Ditto,12,0.0,0.0,theswordsofditto
The Talos Principle,145,1.0,0.0068965517241379,thetalosprinciple
The Talos Principle: Road To Gehenna,51,0.0,0.0,thetalosprincipleroadtogehenna
The Technomancer,48,1.0,0.0208333333333333,thetechnomancer
The Temple of Elemental Evil,38,0.0,0.0,thetempleofelementalevil
The Testament of Sherlock Holmes,36,0.0,0.0,thetestamentofsherlockholmes
The Textorcist: The Story of Ray Bibbia,9,0.0,0.0,thetextorcistthestoryofraybibbia
The Thin Silence,14,0.0,0.0,thethinsilence
The Thing,33,0.0,0.0,thething
The Tiny Bang Story,26,0.0,0.0,thetinybangstory
The Town of Light,79,0.0,0.0,thetownoflight
The Turing Test,27,0.0,0.0,theturingtest
The Typing of the Dead,18,0.0,0.0,thetypingofthedead
The Typing of the Dead: Overkill,19,0.0,0.0,thetypingofthedeadoverkill
The Uncertain: Light at the End,19,0.0,0.0,theuncertainlightattheend
The UnderGarden,12,0.0,0.0,theundergarden
The Vale: Shadow of the Crown,18,0.0,0.0,thevaleshadowofthecrown
The Valiant,10,0.0,0.0,thevaliant
The Vanishing of Ethan Carter,195,2.0,0.0102564102564102,thevanishingofethancarter
The Void,42,0.0,0.0,thevoid
The Walking Dead Onslaught,6,0.0,0.0,thewalkingdeadonslaught
The Walking Dead: 400 Days,74,0.0,0.0,thewalkingdead400days
The Walking Dead: A Telltale Games Series,576,1.0,0.0017361111111111,thewalkingdeadatelltalegamesseries
The Walking Dead: Episode 1 - A New Day,169,1.0,0.0059171597633136,thewalkingdeadepisode1anewday
The Walking Dead: Episode 2 - Starved for Help,60,0.0,0.0,thewalkingdeadepisode2starvedforhelp
The Walking Dead: Episode 3 - Long Road Ahead,38,0.0,0.0,thewalkingdeadepisode3longroadahead
The Walking Dead: Episode 4 - Around Every Corner,28,0.0,0.0,thewalkingdeadepisode4aroundeverycorner
The Walking Dead: Episode 5 - No Time Left,83,0.0,0.0,thewalkingdeadepisode5notimeleft
The Walking Dead: Michonne - A Telltale Miniseries,42,0.0,0.0,thewalkingdeadmichonneatelltaleminiseries
The Walking Dead: Michonne - Episode 1: In Too Deep,31,1.0,0.032258064516129,thewalkingdeadmichonneepisode1intoodeep
The Walking Dead: Michonne - Episode 2: Give No Shelter,12,0.0,0.0,thewalkingdeadmichonneepisode2givenoshelter
The Walking Dead: Michonne - Episode 3: What We Deserve,15,0.0,0.0,thewalkingdeadmichonneepisode3whatwedeserve
The Walking Dead: Saints & Sinners,109,15.0,0.1376146788990825,thewalkingdeadsaintssinners
The Walking Dead: Season Two - A Telltale Games Series,107,0.0,0.0,thewalkingdeadseasontwoatelltalegamesseries
The Walking Dead: Season Two Episode 1 - All That Remains,99,0.0,0.0,thewalkingdeadseasontwoepisode1allthatremains
The Walking Dead: Season Two Episode 2 - A House Divided,61,0.0,0.0,thewalkingdeadseasontwoepisode2ahousedivided
The Walking Dead: Season Two Episode 3 - In Harm's Way,53,0.0,0.0,thewalkingdeadseasontwoepisode3inharmsway
The Walking Dead: Season Two Episode 4 - Amid the Ruins,25,0.0,0.0,thewalkingdeadseasontwoepisode4amidtheruins
The Walking Dead: Season Two Episode 5 - No Going Back,57,0.0,0.0,thewalkingdeadseasontwoepisode5nogoingback
The Walking Dead: Survival Instinct,73,2.0,0.0273972602739726,thewalkingdeadsurvivalinstinct
The Walking Dead: The Telltale Series - A New Frontier,68,0.0,0.0,thewalkingdeadthetelltaleseriesanewfrontier
The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,40,0.0,0.0,thewalkingdeadthetelltaleseriesanewfrontierepisode1tiesthatbindpartone
The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,37,0.0,0.0,thewalkingdeadthetelltaleseriesanewfrontierepisode2tiesthatbindparttwo
The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,21,0.0,0.0,thewalkingdeadthetelltaleseriesanewfrontierepisode3abovethelaw
The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,12,0.0,0.0,thewalkingdeadthetelltaleseriesanewfrontierepisode4thickerthanwater
The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,14,0.0,0.0,thewalkingdeadthetelltaleseriesanewfrontierepisode5fromthegallows
The Walking Dead: The Telltale Series - The Final Season,62,1.0,0.0161290322580645,thewalkingdeadthetelltaleseriesthefinalseason
The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,19,0.0,0.0,thewalkingdeadthetelltaleseriesthefinalseasonepisode1donerunning
The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children,10,0.0,0.0,thewalkingdeadthetelltaleseriesthefinalseasonepisode2sufferthechildren
The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,17,0.0,0.0,thewalkingdeadthetelltaleseriesthefinalseasonepisode3brokentoys
The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back,24,0.0,0.0,thewalkingdeadthetelltaleseriesthefinalseasonepisode4takeusback
The Ward,6,0.0,0.0,theward
The Wardrobe,46,0.0,0.0,thewardrobe
The Warlock of Firetop Mountain,9,0.0,0.0,thewarlockoffiretopmountain
The Watchmaker (2001),10,0.0,0.0,thewatchmaker2001
The Way,19,0.0,0.0,theway
The Waylanders,83,1.0,0.0120481927710843,thewaylanders
The Weakest Link,6,0.0,0.0,theweakestlink
The Weaponographist,41,0.0,0.0,theweaponographist
The Westport Independent,9,0.0,0.0,thewestportindependent
The Whispered World,21,0.0,0.0,thewhisperedworld
The Wild At Heart,12,0.0,0.0,thewildatheart
The Witcher,237,1.0,0.0042194092827004,thewitcher
The Witcher 2: Assassins of Kings,1598,9.0,0.0056320400500625,thewitcher2assassinsofkings
The Witcher 3: Wild Hunt,2923,19.0,0.006500171057133,thewitcher3wildhunt
The Witcher 3: Wild Hunt - Blood and Wine,288,1.0,0.0034722222222222,thewitcher3wildhuntbloodandwine
The Witcher 3: Wild Hunt - Hearts of Stone,176,0.0,0.0,thewitcher3wildhuntheartsofstone
The Witcher Adventure Game,23,0.0,0.0,thewitcheradventuregame
The Witcher: Enhanced Edition,461,1.0,0.0021691973969631,thewitcherenhancededition
The Witness,136,2.0,0.0147058823529411,thewitness
The Wizards,8,0.0,0.0,thewizards
The Wolf Among Us,163,0.0,0.0,thewolfamongus
The Wolf Among Us: Episode 1 - Faith,121,0.0,0.0,thewolfamongusepisode1faith
The Wolf Among Us: Episode 2 - Smoke and Mirrors,52,1.0,0.0192307692307692,thewolfamongusepisode2smokeandmirrors
The Wolf Among Us: Episode 3 - A Crooked Mile,34,1.0,0.0294117647058823,thewolfamongusepisode3acrookedmile
The Wolf Among Us: Episode 4 - In Sheep's Clothing,25,0.0,0.0,thewolfamongusepisode4insheepsclothing
The Wolf Among Us: Episode 5 - Cry Wolf,46,0.0,0.0,thewolfamongusepisode5crywolf
The X-Files Game,9,0.0,0.0,thexfilesgame
The Yawhg,13,0.0,0.0,theyawhg
Thea: The Awakening,51,1.0,0.0196078431372549,theatheawakening
Theatre of War,11,0.0,0.0,theatreofwar
Theatre of War 2: Africa 1943,8,0.0,0.0,theatreofwar2africa1943
Theatre of War 3: Korea,90,0.0,0.0,theatreofwar3korea
There Came an Echo,22,0.0,0.0,therecameanecho
There is no game : Wrong dimension,50,0.0,0.0,thereisnogamewrongdimension
They Always Run,11,0.0,0.0,theyalwaysrun
They Are Billions,75,0.0,0.0,theyarebillions
They Bleed Pixels,39,0.0,0.0,theybleedpixels
Thief,375,2.0,0.0053333333333333,thief
Thief II: The Metal Age,31,0.0,0.0,thiefiithemetalage
Thief: Deadly Shadows,73,0.0,0.0,thiefdeadlyshadows
Thief: The Dark Project,90,1.0,0.0111111111111111,thiefthedarkproject
Thimbleweed Park,64,0.0,0.0,thimbleweedpark
Thirty Flights of Loving,77,0.0,0.0,thirtyflightsofloving
This Is the Police,42,0.0,0.0,thisisthepolice
This Is the President,8,0.0,0.0,thisisthepresident
This War of Mine,205,5.0,0.024390243902439,thiswarofmine
This Way Madness Lies,9,0.0,0.0,thiswaymadnesslies
This is the Police 2,23,0.0,0.0,thisisthepolice2
Thomas Was Alone,100,0.0,0.0,thomaswasalone
Those Who Remain,9,0.0,0.0,thosewhoremain
Three Fourths Home,9,0.0,0.0,threefourthshome
Thrillville: Off the Rails,10,0.0,0.0,thrillvilleofftherails
Throne of Darkness,14,0.0,0.0,throneofdarkness
Thronebreaker: The Witcher Tales,139,1.0,0.0071942446043165,thronebreakerthewitchertales
Through the Darkest of Times,10,0.0,0.0,throughthedarkestoftimes
Through the Woods,12,0.0,0.0,throughthewoods
Thumper,31,0.0,0.0,thumper
Thunder Tier One,11,0.0,0.0,thundertierone
Thunder Wolves,11,0.0,0.0,thunderwolves
Thymesia,24,0.0,0.0,thymesia
Tiger Woods PGA Tour 06,43,0.0,0.0,tigerwoodspgatour06
Tiger Woods PGA Tour 07,16,0.0,0.0,tigerwoodspgatour07
Tiger Woods PGA Tour 2001,9,0.0,0.0,tigerwoodspgatour2001
Tiger Woods PGA Tour 2002,19,0.0,0.0,tigerwoodspgatour2002
Tiger Woods PGA Tour 2003,12,0.0,0.0,tigerwoodspgatour2003
Tiger Woods PGA Tour 2004,18,0.0,0.0,tigerwoodspgatour2004
Tiger Woods PGA Tour 2005,9,0.0,0.0,tigerwoodspgatour2005
Time Commando,10,0.0,0.0,timecommando
"Time Gentlemen, Please!",34,0.0,0.0,timegentlemenplease
Time Loader,13,0.0,0.0,timeloader
Time Machine VR,18,0.0,0.0,timemachinevr
Time of Defiance,6,0.0,0.0,timeofdefiance
TimeShift,42,0.0,0.0,timeshift
Timelie,8,0.0,0.0,timelie
Timeline (2000),6,0.0,0.0,timeline2000
Tiny & Big: Grandpa's Leftovers,36,1.0,0.0277777777777777,tinybiggrandpasleftovers
Tiny Metal,31,0.0,0.0,tinymetal
Tiny Tina's Wonderlands,125,2.0,0.016,tinytinaswonderlands
Tiny Troopers,11,0.0,0.0,tinytroopers
Tinykin,17,0.0,0.0,tinykin
Titan Quest,123,0.0,0.0,titanquest
Titan Quest: Immortal Throne,74,0.0,0.0,titanquestimmortalthrone
Titan Quest: Ragnarok,15,0.0,0.0,titanquestragnarok
Titan Souls,53,0.0,0.0,titansouls
Titanfall,483,9.0,0.0186335403726708,titanfall
Titanfall 2,388,6.0,0.0154639175257731,titanfall2
To End All Wars,13,0.0,0.0,toendallwars
To the Moon,301,0.0,0.0,tothemoon
ToeJam & Earl: Back in the Groove!,12,0.0,0.0,toejamearlbackinthegroove
Toki Tori,23,0.0,0.0,tokitori
Toki Tori 2 +,13,0.0,0.0,tokitori2
Tokyo 42,9,0.0,0.0,tokyo42
